Date,High,Low,Open,Close,Volume,Adj Close
2004-09-21,59.8209228515625,58.37532424926758,59.51789474487305,58.53925704956055,7282900.0,58.53925704956055
2004-09-22,59.44834518432617,58.027587890625,58.3206787109375,58.80751419067383,7638000.0,58.80751419067383
2004-09-23,60.91878128051758,58.13190841674805,59.03602600097656,60.019630432128906,8599600.0,60.019630432128906
2004-09-24,61.64903259277344,59.4930534362793,60.07924270629883,59.527828216552734,9191900.0,59.527828216552734
2004-09-27,60.049434661865234,58.519386291503906,59.393699645996094,58.747901916503906,7119100.0,58.747901916503906
2004-09-28,63.28837203979492,59.71660232543945,60.258079528808594,63.02011489868164,17056100.0,63.02011489868164
2004-09-29,67.0737533569336,62.707149505615234,62.94063186645508,65.1164779663086,30745600.0,65.1164779663086
2004-09-30,65.72254180908203,64.08319854736328,64.5302963256836,64.38126373291016,13861300.0,64.38126373291016
2004-10-01,66.68627166748047,64.03352355957031,64.97738647460938,65.86163330078125,15238400.0,65.86163330078125
2004-10-04,67.9927749633789,66.58194732666016,67.18800354003906,67.09362030029297,13120500.0,67.09362030029297
2004-10-05,68.8174057006836,65.69273376464844,66.89491271972656,68.73792266845703,15085500.0,68.73792266845703
2004-10-06,68.77766418457031,67.56058502197266,68.33057403564453,68.09709167480469,13481800.0,68.09709167480469
2004-10-07,69.48804473876953,67.83380889892578,68.01760864257812,68.97637176513672,14221000.0,68.97637176513672
2004-10-08,69.3886947631836,68.06729125976562,68.91179656982422,68.41999053955078,11152500.0,68.41999053955078
2004-10-11,68.9813461303711,66.4925308227539,68.0573501586914,67.19297790527344,10550700.0,67.19297790527344
2004-10-12,68.36038208007812,66.26898193359375,66.7856216430664,68.25605773925781,11753000.0,68.25605773925781
2004-10-13,71.31118774414062,69.58740234375,71.19692993164062,69.9947509765625,19914500.0,69.9947509765625
2004-10-14,70.72997283935547,68.83231353759766,70.04939270019531,70.54119873046875,10520500.0,70.54119873046875
2004-10-15,72.27989196777344,70.516357421875,71.9967269897461,71.5893783569336,13293800.0,71.5893783569336
2004-10-18,74.11793518066406,70.14875030517578,71.13732147216797,74.09806060791016,14141700.0,74.09806060791016
2004-10-19,75.70759582519531,73.19891357421875,74.76373291015625,73.49200439453125,18245900.0,73.49200439453125
2004-10-20,74.01361083984375,69.34895324707031,73.53671264648438,69.79107666015625,22893300.0,69.79107666015625
2004-10-21,74.5799331665039,70.35242462158203,71.73344421386719,74.20735168457031,29368600.0,74.20735168457031
2004-10-22,89.50286865234375,81.50985717773438,84.71898651123047,85.65787506103516,74263500.0,85.65787506103516
2004-10-25,96.58679962158203,85.71749114990234,87.63005065917969,93.09451293945312,65954500.0,93.09451293945312
2004-10-26,95.69757843017578,89.41841888427734,92.56793212890625,90.31260681152344,44904300.0,90.31260681152344
2004-10-27,94.14765930175781,90.29769897460938,90.7696304321289,92.3841323852539,26886700.0,92.3841323852539
2004-10-28,96.56692504882812,92.20032501220703,92.7368392944336,96.02544403076172,29886600.0,96.02544403076172
2004-10-29,99.32896423339844,94.68417358398438,98.80238342285156,94.70404052734375,42600200.0,94.70404052734375
2004-11-01,98.19632720947266,95.01700592041016,96.14964294433594,97.38162994384766,24608700.0,97.38162994384766
2004-11-02,98.9812240600586,96.04531860351562,98.74774169921875,96.80537414550781,22840000.0,96.80537414550781
2004-11-03,100.14862823486328,94.75868225097656,98.44967651367188,95.21571350097656,27957900.0,95.21571350097656
2004-11-04,94.5848159790039,91.08259582519531,93.61115264892578,91.75323486328125,29006600.0,91.75323486328125
2004-11-05,90.56098937988281,83.73041534423828,90.40202331542969,84.1278305053711,39924100.0,84.1278305053711
2004-11-08,87.15315246582031,84.15266418457031,84.91272735595703,85.71749114990234,22529100.0,85.71749114990234
2004-11-09,87.03392791748047,82.10101318359375,86.48748016357422,83.804931640625,22272300.0,83.804931640625
2004-11-10,85.70259094238281,82.6275863647461,84.78356170654297,83.38764190673828,21426400.0,83.38764190673828
2004-11-11,91.28130340576172,83.24358367919922,84.01853942871094,90.91866302490234,30165800.0,90.91866302490234
2004-11-12,94.28675842285156,88.12682342529297,92.01651763916016,90.41195678710938,33709900.0,90.41195678710938
2004-11-15,93.5515365600586,88.79745483398438,89.6419677734375,91.83768463134766,23957800.0,91.83768463134766
2004-11-16,89.1551284790039,84.86304473876953,88.17649841308594,85.7125244140625,42106800.0,85.7125244140625
2004-11-17,88.17649841308594,83.9539566040039,83.96389770507812,85.6926498413086,36501500.0,85.6926498413086
2004-11-18,86.64644622802734,82.32952880859375,84.59479522705078,83.22867584228516,33475500.0,83.22867584228516
2004-11-19,84.4407958984375,82.72196960449219,84.0036392211914,84.15266418457031,17652600.0,84.15266418457031
2004-11-22,84.20234680175781,80.13380432128906,81.70359802246094,82.01656341552734,24897200.0,82.01656341552734
2004-11-23,84.86304473876953,82.7120361328125,83.44229125976562,83.21874237060547,24988000.0,83.21874237060547
2004-11-24,88.03243255615234,85.69761657714844,86.84515380859375,86.81535339355469,30760600.0,86.81535339355469
2004-11-26,89.43331909179688,87.09354400634766,87.33199310302734,89.11538696289062,13044400.0,89.11538696289062
2004-11-29,90.8838882446289,88.18146514892578,89.59725952148438,89.94002532958984,21471900.0,89.94002532958984
2004-11-30,90.90872955322266,89.54261016845703,89.77112579345703,90.40202331542969,15500000.0,90.40202331542969
2004-12-01,90.66033935546875,89.19486999511719,90.38711547851562,89.39855194091797,15830400.0,89.39855194091797
2004-12-02,90.16854095458984,88.69810485839844,89.36874389648438,89.120361328125,12603200.0,89.120361328125
2004-12-03,89.94499206542969,88.2261734008789,89.3935775756836,89.61712646484375,11814600.0,89.61712646484375
2004-12-06,89.76615905761719,87.44127655029297,88.9862289428711,87.57540893554688,12589300.0,87.57540893554688
2004-12-07,87.53070068359375,84.72395324707031,87.43134307861328,85.1611099243164,13831100.0,85.1611099243164
2004-12-08,86.27883911132812,83.81983184814453,84.62459564208984,84.4407958984375,15181600.0,84.4407958984375
2004-12-09,86.18942260742188,83.690673828125,84.57492065429688,86.15464782714844,15407500.0,86.15464782714844
2004-12-10,86.87496185302734,85.09156036376953,86.15464782714844,85.27040100097656,8690500.0,85.27040100097656
2004-12-13,86.03045654296875,84.17750549316406,85.52871704101562,84.67427825927734,9699800.0,84.67427825927734
2004-12-14,88.83222961425781,84.25202178955078,84.94750213623047,88.76765441894531,22320900.0,88.76765441894531
2004-12-15,89.76119232177734,87.75920867919922,88.41991424560547,89.30912780761719,23091100.0,89.30912780761719
2004-12-16,89.66183471679688,87.40650177001953,87.90327453613281,87.66482543945312,17257000.0,87.66482543945312
2004-12-17,89.66680145263672,87.7045669555664,87.80889129638672,89.45816040039062,14868300.0,89.45816040039062
2004-12-20,93.62108612060547,90.34737396240234,90.41195678710938,91.91220092773438,19796800.0,91.91220092773438
2004-12-21,93.33296203613281,91.10743713378906,92.55303192138672,91.28130340576172,11104300.0,91.28130340576172
2004-12-22,92.8212890625,90.9136962890625,91.35581970214844,92.54806518554688,7864700.0,92.54806518554688
2004-12-23,93.69063568115234,92.39903259277344,93.11934661865234,93.3428955078125,7276100.0,93.3428955078125
2004-12-27,96.02544403076172,93.93901824951172,93.96385192871094,95.3349380493164,12287500.0,95.3349380493164
2004-12-28,96.14964294433594,94.88784790039062,95.43429565429688,95.75719451904297,8345300.0,95.75719451904297
2004-12-29,96.13473510742188,95.27035522460938,95.27035522460938,95.82673645019531,5391000.0,95.82673645019531
2004-12-30,98.47451782226562,95.30513000488281,95.86151123046875,98.16155242919922,11885300.0,98.16155242919922
2004-12-31,99.294189453125,95.6578369140625,98.9712905883789,95.7720947265625,15436700.0,95.7720947265625
2005-01-03,101.16204071044922,97.09846496582031,98.06220245361328,100.70004272460938,31894300.0,100.70004272460938
2005-01-04,100.80933380126953,96.1148681640625,100.04927825927734,96.62156677246094,27690700.0,96.62156677246094
2005-01-05,97.81381225585938,95.49390411376953,96.09996032714844,96.12976837158203,16580200.0,96.12976837158203
2005-01-06,97.31704711914062,93.25347900390625,96.90969848632812,93.6657943725586,20909100.0,93.6657943725586
2005-01-07,96.49737548828125,93.7800521850586,94.70404052734375,96.29866790771484,19451500.0,96.29866790771484
2005-01-10,98.4099349975586,95.29519653320312,96.62156677246094,96.8997573852539,15177200.0,96.8997573852539
2005-01-11,98.21620178222656,95.96583557128906,97.17794799804688,96.14466857910156,14007900.0,96.14466857910156
2005-01-12,97.33194732666016,94.63449096679688,96.53711700439453,97.05872344970703,16461900.0,97.05872344970703
2005-01-13,98.05723571777344,96.39802551269531,97.05872344970703,97.03388977050781,13787800.0,97.03388977050781
2005-01-14,99.3587646484375,96.4377670288086,97.3667221069336,99.33889770507812,19405800.0,99.33889770507812
2005-01-18,101.84757995605469,98.68812561035156,99.83566284179688,101.29119873046875,26516500.0,101.29119873046875
2005-01-19,101.9866714477539,97.71942901611328,101.66377258300781,98.01251983642578,22661700.0,98.01251983642578
2005-01-20,97.49091339111328,95.37964630126953,95.6280288696289,96.33344268798828,18120200.0,96.33344268798828
2005-01-21,97.04878997802734,93.45218658447266,96.64144134521484,93.53166961669922,18637100.0,93.53166961669922
2005-01-24,94.05327606201172,89.57738494873047,93.73534393310547,89.77609252929688,28227700.0,89.77609252929688
2005-01-25,90.53118133544922,87.57540893554688,90.38214874267578,87.98772430419922,21456900.0,87.98772430419922
2005-01-26,94.093017578125,88.99616241455078,89.05577850341797,94.0085678100586,24775800.0,94.0085678100586
2005-01-27,93.81979370117188,92.00161743164062,93.7701187133789,93.43231201171875,13340900.0,93.43231201171875
2005-01-28,96.7209243774414,92.56793212890625,94.39604187011719,94.55500793457031,24575200.0,94.55500793457031
2005-01-31,97.54556274414062,95.24055480957031,96.21918487548828,97.17794799804688,19318100.0,97.17794799804688
2005-02-01,97.69458770751953,94.6990737915039,96.56195831298828,95.32997131347656,37922900.0,95.32997131347656
2005-02-02,107.69951629638672,101.1719741821289,107.07855987548828,102.31454467773438,66025100.0,102.31454467773438
2005-02-03,105.99559783935547,102.24002838134766,102.3294448852539,104.74871063232422,26145000.0,104.74871063232422
2005-02-04,103.2037582397461,100.64540100097656,102.5678939819336,101.51971435546875,29831300.0,101.51971435546875
2005-02-07,102.53311920166016,97.12330627441406,101.96680450439453,97.38162994384766,26089300.0,97.38162994384766
2005-02-08,99.36373138427734,96.636474609375,97.84362030029297,98.67819213867188,23109200.0,98.67819213867188
2005-02-09,100.14862823486328,94.11785125732422,99.7313461303711,95.17100524902344,34566200.0,95.17100524902344
2005-02-10,95.48397064208984,92.02645874023438,95.36474609375,93.38263702392578,38212200.0,93.38263702392578
2005-02-11,95.53861236572266,92.43380737304688,92.72689819335938,93.09451293945312,26402500.0,93.09451293945312
2005-02-14,95.9161605834961,89.91519165039062,90.83421325683594,95.87145233154297,77625900.0,95.87145233154297
2005-02-15,99.2743148803711,95.9161605834961,96.17447662353516,96.98421478271484,51900900.0,96.98421478271484
2005-02-16,99.02096557617188,96.522216796875,96.7209243774414,98.56393432617188,33279500.0,98.56393432617188
2005-02-17,99.22960662841797,97.76910400390625,98.27581024169922,98.31058502197266,20964200.0,98.31058502197266
2005-02-18,98.77754974365234,97.69458770751953,98.61361694335938,98.3354263305664,17082100.0,98.3354263305664
2005-02-22,98.8073501586914,94.57984924316406,97.61510467529297,95.06668090820312,27142700.0,95.06668090820312
2005-02-23,96.61163330078125,93.7204360961914,96.02544403076172,96.34835052490234,31374600.0,96.34835052490234
2005-02-24,94.31159210205078,90.52621459960938,91.092529296875,93.8346939086914,51964300.0,93.8346939086914
2005-02-25,94.34636688232422,92.1556167602539,93.96385192871094,92.3344497680664,20076700.0,92.3344497680664
2005-02-28,94.32152557373047,92.32451629638672,92.39903259277344,93.38760375976562,15738400.0,93.38760375976562
2005-03-01,94.26191711425781,90.41195678710938,94.03340148925781,92.42884063720703,18743400.0,92.42884063720703
2005-03-02,93.2286376953125,91.58433532714844,92.37419128417969,91.99168395996094,14665700.0,91.99168395996094
2005-03-03,93.26837921142578,91.55949401855469,92.46361541748047,92.90077209472656,15316100.0,92.90077209472656
2005-03-04,93.0199966430664,91.9370346069336,92.74677276611328,92.34935760498047,13636200.0,92.34935760498047
2005-03-07,94.1874008178711,92.91070556640625,93.28327941894531,93.79495239257812,17447500.0,93.79495239257812
2005-03-08,94.31159210205078,91.88735961914062,93.93901824951172,92.00161743164062,16196700.0,92.00161743164062
2005-03-09,91.7283935546875,89.4979019165039,91.50981903076172,90.08905792236328,22868500.0,90.08905792236328
2005-03-10,90.01454162597656,88.12682342529297,89.92015838623047,89.40848541259766,22063500.0,89.40848541259766
2005-03-11,89.89035034179688,88.00262451171875,89.63700103759766,88.32553100585938,16160900.0,88.32553100585938
2005-03-14,88.62358856201172,85.72742462158203,88.58881378173828,86.92960357666016,22438000.0,86.92960357666016
2005-03-15,89.41841888427734,86.54212951660156,87.08360290527344,88.72791290283203,20979600.0,88.72791290283203
2005-03-16,88.72791290283203,86.93954467773438,87.77908325195312,87.23263549804688,14305000.0,87.23263549804688
2005-03-17,89.23958587646484,87.33199310302734,87.99269104003906,89.06571197509766,16628600.0,89.06571197509766
2005-03-18,89.61712646484375,88.5788803100586,88.82726287841797,89.43829345703125,14272100.0,89.43829345703125
2005-03-21,90.49640655517578,88.05230712890625,89.05577850341797,89.85557556152344,15064600.0,89.85557556152344
2005-03-22,90.38214874267578,88.3503646850586,90.00460815429688,88.72294616699219,11336500.0,88.72294616699219
2005-03-23,89.53764343261719,88.40998077392578,88.40998077392578,88.91171264648438,9752900.0,88.91171264648438
2005-03-24,89.84564208984375,89.02100372314453,89.76615905761719,89.04584503173828,7458500.0,89.04584503173828
2005-03-28,91.80290985107422,89.89035034179688,90.25299072265625,90.12383270263672,17589600.0,90.12383270263672
2005-03-29,91.04782104492188,88.45965576171875,89.94002532958984,89.2048110961914,13030100.0,89.2048110961914
2005-03-30,90.13873291015625,89.21971130371094,89.7363510131836,89.6419677734375,12553200.0,89.6419677734375
2005-03-31,90.10892486572266,88.24604797363281,88.40003967285156,89.67176818847656,13625200.0,89.67176818847656
2005-04-01,90.8838882446289,89.4134521484375,90.29273223876953,89.43829345703125,12444300.0,89.43829345703125
2005-04-04,92.06123352050781,89.33893585205078,89.3935775756836,92.04632568359375,16257700.0,92.04632568359375
2005-04-05,94.51526641845703,93.17896270751953,93.2584457397461,93.67572784423828,17587000.0,93.67572784423828
2005-04-06,94.21224212646484,93.18392944335938,94.0085678100586,93.99862670898438,10573400.0,93.99862670898438
2005-04-07,96.68118286132812,93.71050262451172,93.7800521850586,96.25395965576172,19510300.0,96.25395965576172
2005-04-08,96.91963195800781,95.1064224243164,96.21918487548828,95.40448760986328,10299700.0,95.40448760986328
2005-04-11,96.77059936523438,95.53861236572266,95.92112731933594,95.99067687988281,10891300.0,95.99067687988281
2005-04-12,96.58182525634766,94.093017578125,95.87641906738281,96.35331726074219,14734300.0,96.35331726074219
2005-04-13,96.53215026855469,94.25198364257812,96.10990142822266,95.84164428710938,13196800.0,95.84164428710938
2005-04-14,96.5520248413086,94.43578338623047,96.01054382324219,95.1064224243164,12385400.0,95.1064224243164
2005-04-15,94.55500793457031,91.73336029052734,94.43578338623047,91.90226745605469,23305300.0,91.90226745605469
2005-04-18,93.33296203613281,91.15214538574219,91.69361877441406,92.88089752197266,13185800.0,92.88089752197266
2005-04-19,95.37964630126953,93.407470703125,94.05327606201172,95.08158874511719,16969600.0,95.08158874511719
2005-04-20,99.60218048095703,97.32201385498047,98.64838409423828,98.4099349975586,31104000.0,98.4099349975586
2005-04-21,101.837646484375,99.01599884033203,99.56243896484375,101.45016479492188,35734600.0,101.45016479492188
2005-04-22,111.27625274658203,106.43772888183594,110.72981262207031,107.20771789550781,66842100.0,107.20771789550781
2005-04-25,111.64386749267578,108.05718994140625,108.20622253417969,111.04277038574219,39937900.0,111.04277038574219
2005-04-26,110.28271484375,108.43970489501953,109.39846801757812,108.66822052001953,34768600.0,108.66822052001953
2005-04-27,109.71143341064453,107.66971588134766,108.2906723022461,109.17989349365234,20663100.0,109.17989349365234
2005-04-28,110.32245635986328,108.15158081054688,109.0407943725586,109.01595306396484,17478500.0,109.01595306396484
2005-04-29,110.40690612792969,108.20622253417969,110.23800659179688,109.28917694091797,18459600.0,109.28917694091797
2005-05-02,111.12722778320312,109.39350128173828,110.30755615234375,110.4267807006836,19661700.0,110.4267807006836
2005-05-03,113.33784484863281,109.94491577148438,110.20819854736328,112.36418151855469,35791600.0,112.36418151855469
2005-05-04,114.19725799560547,112.76656341552734,112.88082122802734,113.51171875,24324100.0,113.51171875
2005-05-05,113.57132720947266,112.2101821899414,113.57132720947266,112.75662994384766,15116800.0,112.75662994384766
2005-05-06,113.88429260253906,112.5032730102539,113.4620361328125,113.27326965332031,13615700.0,113.27326965332031
2005-05-09,113.51171875,111.98663330078125,113.2633285522461,112.27973175048828,11145500.0,112.27973175048828
2005-05-10,113.16397857666016,111.63392639160156,112.00650787353516,113.16397857666016,12774000.0,113.16397857666016
2005-05-11,115.24047088623047,113.22855377197266,113.74519348144531,114.89769744873047,23106800.0,114.89769744873047
2005-05-12,115.36466217041016,113.36268615722656,114.65924835205078,113.62100219726562,18012600.0,113.62100219726562
2005-05-13,114.79834747314453,112.92552947998047,113.84951782226562,113.87932586669922,14927400.0,113.87932586669922
2005-05-16,115.06163787841797,113.5464859008789,114.097900390625,114.77847290039062,11436600.0,114.77847290039062
2005-05-17,115.9707260131836,114.3562240600586,114.5350570678711,115.81175231933594,15719300.0,115.81175231933594
2005-05-18,119.20965576171875,116.0054931640625,116.05020904541016,118.8072738647461,24784100.0,118.8072738647461
2005-05-19,119.80577850341797,118.36515045166016,119.39346313476562,118.81720733642578,19559400.0,118.81720733642578
2005-05-20,120.05416107177734,119.05068969726562,119.82565307617188,120.02436065673828,16433100.0,120.02436065673828
2005-05-23,128.21607971191406,120.57080078125,120.79434967041016,126.89964294433594,43054700.0,126.89964294433594
2005-05-24,131.86236572265625,125.93093872070312,127.64976501464844,127.17286682128906,58463900.0,127.17286682128906
2005-05-25,129.6467742919922,124.50521087646484,125.54843139648438,129.56231689453125,36350600.0,129.56231689453125
2005-05-26,131.0277862548828,128.3154296875,129.6368408203125,128.7625274658203,27269300.0,128.7625274658203
2005-05-27,132.16539001464844,128.78736877441406,129.38845825195312,132.1405487060547,24526600.0,132.1405487060547
2005-05-31,138.3004913330078,133.81466674804688,133.84446716308594,137.7391357421875,44762800.0,137.7391357421875
2005-06-01,145.49867248535156,140.09878540039062,140.6849822998047,143.06947326660156,70841100.0,143.06947326660156
2005-06-02,143.95372009277344,141.38046264648438,143.43211364746094,143.01979064941406,36181900.0,143.01979064941406
2005-06-03,143.71527099609375,137.80868530273438,142.4683837890625,139.22447204589844,37808800.0,139.22447204589844
2005-06-06,145.92588806152344,140.00440979003906,140.2825927734375,144.52996826171875,45344800.0,144.52996826171875
2005-06-07,148.8270263671875,144.2120361328125,147.59007263183594,145.61293029785156,48962300.0,145.61293029785156
2005-06-08,145.647705078125,138.10177612304688,145.4788055419922,138.87673950195312,51736100.0,138.87673950195312
2005-06-09,143.31785583496094,139.37350463867188,141.4400634765625,142.2299346923828,33095900.0,142.2299346923828
2005-06-10,142.7117919921875,139.10525512695312,142.56773376464844,140.3372344970703,25558200.0,140.3372344970703
2005-06-13,141.17678833007812,137.36656188964844,139.0059051513672,140.46144104003906,25772900.0,140.46144104003906
2005-06-14,139.71131896972656,137.9775848388672,138.39488220214844,138.27565002441406,20314900.0,138.27565002441406
2005-06-15,137.75404357910156,132.85093688964844,136.61148071289062,136.51211547851562,42037700.0,136.51211547851562
2005-06-16,138.2508087158203,135.6527099609375,136.24386596679688,137.82359313964844,25086800.0,137.82359313964844
2005-06-17,139.24435424804688,137.05856323242188,138.5985565185547,139.24435424804688,21004400.0,139.24435424804688
2005-06-20,142.90553283691406,134.98704528808594,137.1529541015625,142.42367553710938,42322800.0,142.42367553710938
2005-06-21,144.2120361328125,141.5642547607422,143.104248046875,142.989990234375,30461300.0,142.989990234375
2005-06-22,145.21551513671875,143.40231323242188,143.89907836914062,143.71527099609375,21084100.0,143.71527099609375
2005-06-23,146.4524688720703,142.32431030273438,143.06947326660156,143.9189453125,28295600.0,143.9189453125
2005-06-24,148.0371551513672,143.8543701171875,144.51010131835938,147.66458129882812,35773400.0,147.66458129882812
2005-06-27,151.25125122070312,145.98052978515625,148.4842529296875,151.0674591064453,35837300.0,151.0674591064453
2005-06-28,153.6258087158203,150.02423095703125,152.15040588378906,150.02423095703125,38320500.0,150.02423095703125
2005-06-29,151.20654296875,145.1310577392578,150.2726287841797,145.41421508789062,36835300.0,145.41421508789062
2005-06-30,148.49916076660156,144.57965087890625,146.21897888183594,146.12460327148438,30385000.0,146.12460327148438
2005-07-01,147.162841796875,143.67552185058594,146.5667266845703,144.68397521972656,18575200.0,144.68397521972656
2005-07-05,147.03369140625,144.17726135253906,145.10621643066406,146.89956665039062,15085300.0,146.89956665039062
2005-07-06,147.8384552001953,144.74855041503906,147.68942260742188,144.81809997558594,16104600.0,144.81809997558594
2005-07-07,146.94427490234375,143.3228302001953,143.75997924804688,146.8151092529297,21482900.0,146.8151092529297
2005-07-08,147.7887725830078,146.07492065429688,147.16781616210938,147.1578826904297,15012100.0,147.1578826904297
2005-07-11,147.34169006347656,144.56971740722656,147.24232482910156,145.72718811035156,16889600.0,145.72718811035156
2005-07-12,146.24879455566406,144.52500915527344,145.74705505371094,144.94725036621094,11806000.0,144.94725036621094
2005-07-13,148.6531524658203,145.10621643066406,145.30990600585938,148.46438598632812,23024400.0,148.46438598632812
2005-07-14,152.38389587402344,149.0654754638672,151.68344116210938,149.4728240966797,21474100.0,149.4728240966797
2005-07-15,150.71971130371094,148.92141723632812,149.64669799804688,149.62185668945312,16986400.0,149.62185668945312
2005-07-18,149.9745635986328,147.9129638671875,149.03070068359375,148.80218505859375,12496300.0,148.80218505859375
2005-07-19,154.17225646972656,149.9248809814453,150.07391357421875,153.94871520996094,25406900.0,153.94871520996094
2005-07-20,155.29495239257812,149.9248809814453,151.79769897460938,154.99192810058594,28806900.0,154.99192810058594
2005-07-21,157.87318420410156,154.59947204589844,156.0102996826172,155.95565795898438,39836100.0,155.95565795898438
2005-07-22,153.6258087158203,147.20755004882812,152.1951141357422,150.2229461669922,47077700.0,150.2229461669922
2005-07-25,150.66506958007812,146.5269775390625,150.2179718017578,146.96910095214844,19443100.0,146.96910095214844
2005-07-26,148.0371551513672,145.10125732421875,146.55181884765625,147.0883331298828,19761400.0,147.0883331298828
2005-07-27,148.1514129638672,145.2552490234375,147.9080047607422,147.505615234375,14529600.0,147.505615234375
2005-07-28,147.7440643310547,145.69241333007812,147.7440643310547,145.80169677734375,11928200.0,145.80169677734375
2005-07-29,145.4738311767578,142.56773376464844,145.1260986328125,142.9502410888672,16835300.0,142.9502410888672
2005-08-01,145.304931640625,143.119140625,143.12908935546875,144.86280822753906,11398400.0,144.86280822753906
2005-08-02,148.79225158691406,144.619384765625,144.8578338623047,148.62831115722656,14675100.0,148.62831115722656
2005-08-03,148.8916015625,146.84490966796875,148.0371551513672,147.68942260742188,11938200.0,147.68942260742188
2005-08-04,148.533935546875,146.67105102539062,146.82008361816406,147.9030303955078,10541000.0,147.9030303955078
2005-08-05,148.29051208496094,144.71377563476562,147.7887725830078,145.2304229736328,11956500.0,145.2304229736328
2005-08-08,146.8697509765625,144.30642700195312,145.85137939453125,144.68397521972656,9021800.0,144.68397521972656
2005-08-09,145.39434814453125,143.3228302001953,145.03668212890625,144.8429412841797,11633700.0,144.8429412841797
2005-08-10,145.22047424316406,141.51954650878906,144.70880126953125,141.91696166992188,13847400.0,141.91696166992188
2005-08-11,142.3640594482422,139.4033203125,142.0212860107422,141.10723876953125,15127500.0,141.10723876953125
2005-08-12,144.16236877441406,139.91001892089844,140.76446533203125,143.92391967773438,13257300.0,143.92391967773438
2005-08-15,145.43905639648438,140.9681396484375,143.96365356445312,141.0823974609375,16455700.0,141.0823974609375
2005-08-16,142.96514892578125,140.75453186035156,141.51954650878906,141.90206909179688,14310800.0,141.90206909179688
2005-08-17,142.3590850830078,141.0823974609375,141.83251953125,141.62884521484375,7817000.0,141.62884521484375
2005-08-18,139.3437042236328,136.61148071289062,137.06353759765625,139.09034729003906,23899900.0,139.09034729003906
2005-08-19,139.8156280517578,138.9065399169922,139.58712768554688,139.09532165527344,11157700.0,139.09532165527344
2005-08-22,139.82557678222656,135.79180908203125,139.71131896972656,136.1196746826172,13714600.0,136.1196746826172
2005-08-23,138.96615600585938,136.17431640625,137.18772888183594,138.8866729736328,11719000.0,138.8866729736328
2005-08-24,141.45497131347656,137.331787109375,137.88816833496094,140.37200927734375,17297900.0,140.37200927734375
2005-08-25,141.0823974609375,139.08041381835938,140.36207580566406,140.3819580078125,8810000.0,140.3819580078125
2005-08-26,141.58909606933594,140.41671752929688,140.82408142089844,140.87374877929688,7559400.0,140.87374877929688
2005-08-29,143.6258544921875,140.2080841064453,140.2080841064453,143.2930145263672,11882700.0,143.2930145263672
2005-08-30,143.81959533691406,142.01632690429688,142.76644897460938,142.7068328857422,9646200.0,142.7068328857422
2005-08-31,143.31785583496094,141.26123046875,143.18373107910156,142.075927734375,10133300.0,142.075927734375
2005-09-01,142.8210906982422,141.57916259765625,142.03121948242188,142.2001190185547,5519700.0,142.2001190185547
2005-09-02,144.05804443359375,142.2945098876953,142.32928466796875,143.2930145263672,6913500.0,143.2930145263672
